sourceTaxonId	sourceTaxonName	sourceTaxonSex	sourceTaxonLifestage	sourceTaxoncollid	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonSex	targetTaxonLifestage	targetTaxoncollid	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42749	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278883	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42751	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276692	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42756	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277483	GEONAMES:5879092	Alaska, United States	54.52083333	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42758	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278896	GEONAMES:5879092	Alaska, United States	54.52083333	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42764	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280630	GEONAMES:5879092	Alaska, United States	54.74416667	-132.7711111	1996-07-01	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42766	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280569	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42773	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279366	GEONAMES:5879092	Alaska, United States	54.94833333	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42774	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282513	GEONAMES:5879092	Alaska, United States	54.94833333	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42776	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279725	GEONAMES:5879092	Alaska, United States	54.94833333	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42800	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279569	GEONAMES:5879092	Alaska, United States	55.46722222	-133.3894444	1996-07-05	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42803	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:275848	GEONAMES:5879092	Alaska, United States	55.46722222	-133.3894444	1996-07-05	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42844	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279648	GEONAMES:5879092	Alaska, United States	55.78333333	-133.5333333	1996-07-15	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42849	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277394	GEONAMES:5879092	Alaska, United States	55.78333333	-133.5333333	1996-07-14	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42850	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276812	GEONAMES:5879092	Alaska, United States	55.95	-133.4	1996-07-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42854	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279435	GEONAMES:5879092	Alaska, United States	55.96666667	-133.45	1996-07-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42858	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276088	GEONAMES:5879092	Alaska, United States	55.96666667	-133.45	1996-07-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42863	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277221	GEONAMES:5879092	Alaska, United States	55.96666667	-133.45	1996-07-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42890	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278569	GEONAMES:5879092	Alaska, United States	56.45	-132.95	1996-07-22	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42891	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280397	GEONAMES:5879092	Alaska, United States	56.45	-132.95	1996-07-22	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42952	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281526	GEONAMES:5879092	Alaska, United States	58.5	-135	1996-08-14	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42956	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276814	GEONAMES:5879092	Alaska, United States	58.28333333	-135.05	1996-08-13	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42959	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278951	GEONAMES:5879092	Alaska, United States	56.26666667	-132.9833333	1996-07-20	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42960	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282239	GEONAMES:5879092	Alaska, United States	56.26666667	-132.9833333	1996-07-20	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42961	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277011	GEONAMES:5879092	Alaska, United States	56.26666667	-132.9833333	1996-07-20	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42962	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279259	GEONAMES:5879092	Alaska, United States	56.26666667	-132.9833333	1996-07-20	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42973	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277275	GEONAMES:5879092	Alaska, United States	54.94833333	-131.4888889	1996-06-29	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42981	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279495	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42992	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281653	GEONAMES:5879092	Alaska, United States	54.96222222	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42993	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277486	GEONAMES:5879092	Alaska, United States	54.96222222	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:42994	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279125	GEONAMES:5879092	Alaska, United States	54.96222222	-131.4888889	1996-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43016	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281722	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43019	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278136	GEONAMES:5879092	Alaska, United States	54.82138889	-133.5208333	1996-07-02	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43160	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281148	GEONAMES:5879092	Alaska, United States	55.21722222	-132.8977778	1996-07-10	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43174	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279189	GEONAMES:5879092	Alaska, United States	55.91666667	-133.4166667	1996-07-17	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43217	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280188	GEONAMES:5879092	Alaska, United States	56.05	-133.55	1996-07-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43224	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279814	GEONAMES:5879092	Alaska, United States	56.26666667	-132.9833333	1996-07-20	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328576	Peromyscus keeni	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:43416	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281147	GEONAMES:5879092	Alaska, United States	55.21722222	-132.8977778	1996-07-10	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
